WKT,nama,deskripsi
"POLYGON ((106.7174877 -6.0886903, 106.6824687 -6.0965421, 106.6855586 -6.1699339, 106.7147411 -6.2207902, 106.7501033 -6.2753955, 106.7741358 -6.3160045, 106.800915 -6.315322, 106.788212 -6.3470563, 106.8290675 -6.3542218, 106.8345606 -6.3463738, 106.8493235 -6.3460326, 106.8572199 -6.3562691, 106.8815957 -6.3685525, 106.894642 -6.3685525, 106.9083749 -6.3634345, 106.9111215 -6.3450089, 106.9162713 -6.3146395, 106.9118081 -6.2965535, 106.9015085 -6.2607209, 106.9145547 -6.2498, 106.9344674 -6.2535541, 106.937214 -6.2504826, 106.938244 -6.2368311, 106.9430505 -6.2204489, 106.9574701 -6.2129402, 106.9609033 -6.1955334, 106.9684564 -6.1794912, 106.9663965 -6.1620832, 106.9677698 -6.1439919, 106.9646798 -6.1269242, 106.9636499 -6.0927869, 106.8761026 -6.0917628, 106.8452036 -6.1129282, 106.8012583 -6.1122454, 106.7174877 -6.0886903))",Jakarta,
