WKT,nama,deskripsi
"POLYGON ((106.798394 -6.214711, 106.79818 -6.215266, 106.798394 -6.217164, 106.798351 -6.218551, 106.798265 -6.219703, 106.798351 -6.220641, 106.802643 -6.222369, 106.803222 -6.222668, 106.803415 -6.222966, 106.804767 -6.224694, 106.805454 -6.224118, 106.805454 -6.223948, 106.805711 -6.223756, 106.80584 -6.223948, 106.808715 -6.221964, 106.8082 -6.221303, 106.808265 -6.215863, 106.806119 -6.215607, 106.806076 -6.214583, 106.806334 -6.214327, 106.806248 -6.213495, 106.806098 -6.212834, 106.798394 -6.214711))",Gelora Bung Karno,
